key,language_key,name
DZ-01,mh,adrar
DZ-02,mh,Wilaya de Chlef
DZ-03,mh,Wilaya de Laghouat
DZ-04,mh,Oum el Bouaghi
DZ-05,mh,Wilaya de Batna
DZ-06,mh,Wilaya de Bejaia
DZ-07,mh,Wilaya de Biskra
DZ-08,mh,Wilaya de Bechar
DZ-09,mh,Wilaya de Blida
DZ-10,mh,Wilaya de Bouira
DZ-11,mh,Wilaya de Tamanrasset
DZ-12,mh,Wilaya de Tebessa
DZ-13,mh,Wilaya de Tlemcen
DZ-14,mh,Wilaya de tiaret kabas
DZ-15,mh,Wilaya de Tizi Ouzou
DZ-16,mh,Wilaya d' Alger
DZ-17,mh,Wilaya de Djelfa
DZ-18,mh,Wilaya de Jijel
DZ-19,mh,Wilaya de Setif
DZ-20,mh,Wilaya de Saida
DZ-21,mh,Wilaya de Skikda
DZ-22,mh,Wilaya de Sidi Bel Abbes
DZ-23,mh,Annaba
DZ-24,mh,Wilaya de Guelma
DZ-25,mh,Wilaya de Constantine
DZ-26,mh,Wilaya de Medea
DZ-27,mh,Wilaya de Mostaganem
DZ-28,mh,M'sila
DZ-29,mh,Wilaya de Mascara
DZ-30,mh,Wilaya de Ouargla
DZ-31,mh,Oran
DZ-32,mh,El Bayadh
DZ-33,mh,Illizi
DZ-34,mh,Wilaya de Bordj Bou Arreridj
DZ-35,mh,Wilaya de Boumerdes
DZ-36,mh,El Tarf
DZ-37,mh,Wilaya de Tindouf
DZ-38,mh,Wilaya de Tissemsilt
DZ-39,mh,El Oued
DZ-40,mh,Wilaya de Khenchela
DZ-41,mh,Wilaya de Souk Ahras
DZ-42,mh,Wilaya de Tipaza
DZ-43,mh,Wilaya de Mila
DZ-44,mh,Wilaya de Ain Defla
DZ-45,mh,Wilaya de Naama
DZ-46,mh,Wilaya de Ain Temouchent
DZ-47,mh,Wilaya de Ghardaia
DZ-48,mh,Wilaya de Relizane
DZ-49,mh,Timimoun
DZ-50,mh,Bordj Badji Mokhtar
DZ-51,mh,Ouled Djellal
DZ-52,mh,Beni Abbes
DZ-53,mh,Ilo Salah
DZ-54,mh,Ilo Guezzam
DZ-55,mh,Touggourt
DZ-56,mh,Djanet
DZ-57,mh,El Mghair
DZ-58,mh,El Menia
