key,language_key,name
TZ-01,so,Arusha
TZ-02,so,Dar es Salaam Gobolka
TZ-03,so,Dodoma
TZ-04,so,Iringa
TZ-05,so,Kagera
TZ-06,so,Pemba Woqooyi
TZ-07,so,Zanzibar Woqooyi
TZ-08,so,Kigoma
TZ-09,so,Kilimanjaro
TZ-10,so,Pemba Koonfur
TZ-11,so,Zanzibar Dhexe/Koonfur
TZ-12,so,Lindi
TZ-13,so,Mara
TZ-14,so,Mbeya
TZ-15,so,Zanzibar Magaalada/Galbeed
TZ-16,so,Morogoro
TZ-17,so,Mtwara
TZ-18,so,Mwanza
TZ-19,so,Pwani
TZ-20,so,Rukwa
TZ-21,so,Ruvuma
TZ-22,so,Shinyanga
TZ-23,so,Singida
TZ-24,so,Tabora
TZ-25,so,Tanga
TZ-26,so,Manyara
TZ-27,so,Geita
TZ-28,so,Katavi
TZ-29,so,Njombe
TZ-30,so,Simiyu
TZ-31,so,Songwe
