key,language_key,name
GT-01,kl,Departamento de Guatemala
GT-02,kl,Departamento de El Progreso
GT-03,kl,Departamento de Sacatepequez
GT-04,kl,Departamento de Chimaltenango
GT-05,kl,Departamento de Escuintla
GT-06,kl,\N
GT-07,kl,\N
GT-08,kl,Totonicapan
GT-09,kl,Departamento de Quetzaltenango
GT-10,kl,Suchitepequez
GT-11,kl,Departamento de Retalhuleu
GT-12,kl,\N
GT-13,kl,Pisortaqarfik Huehuetenango
GT-14,kl,\N
GT-15,kl,\N
GT-16,kl,Departamento de Alta Verapaz
GT-17,kl,Pisortaqarfik Peten
GT-18,kl,\N
GT-19,kl,\N
GT-20,kl,Chiquimula pillugu immikkoortortaqarfik
GT-21,kl,Jalapa
GT-22,kl,\N
