id,city_id,language_key,name
240106451,3118266,mt,Zouerat
240106528,3118267,mt,Zouerat
240106759,3118270,mt,ZneiguiFoulbe
240106836,3118271,mt,ZneiguiElbidhane
240107375,3118278,mt,YenguiLegsar
240107529,3118280,mt,Woumpou
240107606,3118281,mt,Vindou Goumi
240107683,3118282,mt,Vending
240107760,3118283,mt,Vindi Boke
240108068,3118287,mt,WindeHaire
240108222,3118289,mt,Vinde Aboidi
240108299,3118290,mt,WendouSeno
240108453,3118292,mt,Veli Diare
240108530,3118293,mt,Treid
240108607,3118294,mt,Tourime Yaka
240108915,3118298,mt,TewmiyattLaghlal
240109223,3118302,mt,Touel
240109377,3118304,mt,Toulde Boussobe
240109685,3118308,mt,Touil
240109993,3118312,mt,Tweyil Ivoulane
240110147,3118314,mt,Tjadi
240110224,3118315,mt,Tyoyekit
240110532,3118319,mt,Tingal
240110763,3118322,mt,Tembedgha
240110917,3118324,mt,Tikattane
240111071,3118326,mt,Tienidebe
240111225,3118328,mt,Tidjikja
240111302,3118329,mt,Tichit
240111379,3118330,mt,Tichit
240111533,3118332,mt,Tichilit el Hradem
240111610,3118333,mt,Tichilit el Hradem
240111687,3118334,mt,Tichilit Ahel Baba
240111841,3118336,mt,TonguelNour
240111918,3118337,mt,Tiali
240112149,3118340,mt,Tettiane
240112303,3118342,mt,Teichetaya
240112380,3118343,mt,Tessem
240112611,3118346,mt,Tentane
240112688,3118347,mt,Tejekent
240112919,3118350,mt,Tchera Oulad El Faghi
240112996,3118351,mt,Idcheiritt Idoublal
240113073,3118352,mt,Tayaret
240113150,3118353,mt,Tata
240113227,3118354,mt,TachottBotokholo
240113304,3118355,mt,Tachott Brana
240113381,3118356,mt,TarenguettIdeichouf
240113458,3118357,mt,Taringuel
240113689,3118360,mt,Tamchekett
240113766,3118361,mt,Talhaya
240113843,3118362,mt,Talhaya
240113920,3118363,mt,ChelkhettEchewk
240113997,3118364,mt,Tagoutalla
240114074,3118365,mt,Taizent
240114305,3118368,mt,Souvi
240114382,3118369,mt,Souvi
240114459,3118370,mt,Sett
240114536,3118371,mt,Sett
240114844,3118375,mt,Cive
240115614,3118385,mt,Selam
240115691,3118386,mt,Selibaby
240115845,3118388,mt,HseyAmar
240115922,3118389,mt,SedElma
240116384,3118395,mt,Sangue-Dieri
240117308,3118407,mt,Sagne
240117462,3118409,mt,Sabbar
240117847,3118414,mt,Rosso
240117924,3118415,mt,Rindiaw
240118001,3118416,mt,Elghabra
240118078,3118417,mt,Rgueiba
240118232,3118419,mt,Ghaifara
240118463,3118422,mt,Lekhcheb
240118848,3118427,mt,Ouska
240119079,3118430,mt,Ouro Aire
240119387,3118434,mt,Ouroboki
240119541,3118436,mt,Ourguia
240119772,3118439,mt,Wole
240119849,3118440,mt,Oumoussoye
240119926,3118441,mt,Oumm el Khezz
240120388,3118447,mt,Ould Mboni Edebay
240120619,3118450,mt,Ould Yenje
240120696,3118451,mt,OuldEramiDeux
240120773,3118452,mt,Ould Moilid Ehel Tweiri
240120927,3118454,mt,Ould Boudhrae
240121158,3118457,mt,Oulad Talha
240121235,3118458,mt,Oulad Aoueissi
240121389,3118460,mt,Oujeft
240121697,3118464,mt,IdeibniWoidAmour
240121928,3118467,mt,Awechkeche
240122005,3118468,mt,OudeyLemguil
240122082,3118469,mt,Oudei Talaba
240122159,3118470,mt,Oudei Lebhanis
240122236,3118471,mt,Oudey Chrak Idewache
240122313,3118472,mt,Oudei
240122390,3118473,mt,Oualata
240122467,3118474,mt,Oualata
240122544,3118475,mt,Ouadane
240122621,3118476,mt,Ouadane
240122852,3118479,mt,N-Tilimit
240123083,3118482,mt,Nouamghar
240123160,3118483,mt,Nouakchott
240123237,3118484,mt,Nouakchott
240123314,3118485,mt,Nouadhibou
240123391,3118486,mt,NiomelBokiSaboudi
240123776,3118491,mt,Niabina
240124007,3118494,mt,NereWalo
240124084,3118495,mt,NereWalo
240124238,3118497,mt,Nema
240124315,3118498,mt,Nema
240124392,3118499,mt,Nega
240124623,3118502,mt,NdoumeliNiaki
240124700,3118503,mt,Ndirol
240124854,3118505,mt,Ndiewa
240124931,3118506,mt,Ndiemar
240125008,3118507,mt,Ndiavaldi Diouma
240125085,3118508,mt,Ndiavaldi Boulli
240125316,3118511,mt,Ndiago
240125393,3118512,mt,Ndam Yalalbe
240125547,3118514,mt,Nbare
240125701,3118516,mt,Naile
240125855,3118518,mt,Mta Meydit
240126009,3118520,mt,Mreimidet el Bidane
240126086,3118521,mt,Mortogal Gar
240126163,3118522,mt,Oumm Tahala Messouma
240126240,3118523,mt,Moussasta
240126394,3118525,mt,OumSfeya
240126933,3118532,mt,MoudjiUn
240127010,3118533,mt,Moudjeria
240127087,3118534,mt,Moudjeria
240127241,3118536,mt,Meftaha
240127395,3118538,mt,Monguel Toulde
240127549,3118540,mt,Monguel
240127703,3118542,mt,Moibra
240128319,3118550,mt,Mederdra
240128550,3118553,mt,Mboutt
240128627,3118554,mt,Mboul
240129012,3118559,mt,Nbiche
240129166,3118561,mt,MbouliSanter
240129320,3118563,mt,Mbagne
240129705,3118568,mt,Marane
240130398,3118577,mt,Maghama
240130475,3118578,mt,Maghama
240131091,3118586,mt,Louad Touil
240131168,3118587,mt,El Bouer
240131322,3118589,mt,Lmeday
240131399,3118590,mt,Liradi
240131553,3118592,mt,Liguil Khairi
240131630,3118593,mt,Leve
240131707,3118594,mt,Leroug
240131861,3118596,mt,Lemrhada
240131938,3118597,mt,Lemghaichem
240132169,3118600,mt,Lehoueidni
240132323,3118602,mt,Lega
240132554,3118605,mt,Lea Wemwa
240132631,3118606,mt,Elangra
240132708,3118607,mt,Lareych
240132785,3118608,mt,Lahrache
240132862,3118609,mt,La'oueissi
240133093,3118612,mt,La Batterie
240133324,3118615,mt,Ksar Chams
240133478,3118617,mt,Koussane
240133632,3118619,mt,Kouroukere Idoulcher
240133786,3118621,mt,Kerkeira Elbeidha
240133863,3118622,mt,Kouroukere
240134248,3118627,mt,KoumbaNdaw
240134325,3118628,mt,GweidaDeux
240134556,3118631,mt,Karakoro
240134710,3118633,mt,Kov Nimadi
240134864,3118635,mt,ElkitaneElbidhane
240134941,3118636,mt,Kiffa
240135018,3118637,mt,Kiffa
240135326,3118641,mt,Keur Mour
240135403,3118642,mt,KeurMassene
240135480,3118643,mt,KeurMarsal
240135557,3118644,mt,Keur Madike
240135634,3118645,mt,Keur Koure
240135711,3118646,mt,Hersenghane
240135942,3118649,mt,Keleila
240136019,3118650,mt,Keyoutt
240136096,3118651,mt,Kataouane
240136250,3118653,mt,Kamour
240136327,3118654,mt,Kamour
240136481,3118656,mt,Kaedi
240136635,3118658,mt,Kaedi
240136712,3118659,mt,Kadiel Abou
240137097,3118664,mt,Zouerat
240137174,3118665,mt,Joumanie
240137405,3118668,mt,Jreikaya
240137482,3118669,mt,Jatel Legsar Un
240137559,3118670,mt,Iwik
240137636,3118671,mt,Idaouach
240137713,3118672,mt,Ibachelene
240137867,3118674,mt,HseyLahmar
240138098,3118677,mt,HassiChegar
240138252,3118679,mt,HassiBagra
240138406,3118681,mt,Hasei Lagha
240138483,3118682,mt,Hartane
240138560,3118683,mt,Ar
240138791,3118686,mt,Hamoud
240139253,3118692,mt,Hadad
240139330,3118693,mt,Guiray
240139484,3118695,mt,Guidilol
240139715,3118698,mt,Guidala
240140023,3118702,mt,Gueleoual
240140100,3118703,mt,Anzey
240140254,3118705,mt,Gourfaf
240140408,3118707,mt,Gourel Tierna Amadou
240140485,3118708,mt,Gourel Somana
240140562,3118709,mt,Samba Sili
240141178,3118717,mt,Gourel Kotche
240141640,3118723,mt,Diarebe
240141794,3118725,mt,Gourel Bakar Sy
240142025,3118728,mt,Grejouma
240142333,3118732,mt,KoudiolUn
240142641,3118736,mt,Garli
240143026,3118741,mt,Gueweira Elkhadhra
240143103,3118742,mt,Ganki Un
240143334,3118745,mt,GaettEteidouma
240143565,3118748,mt,Fora Sannorabe
240143642,3118749,mt,Foile
240143719,3118750,mt,Fimbo
240144027,3118754,mt,TektakaFerlo
240144104,3118755,mt,Ferkane
240144335,3118758,mt,Vassala
240144412,3118759,mt,Vassala
240144489,3118760,mt,Fanaye Niakouar
240145182,3118769,mt,El Messiel
240145259,3118770,mt,El Medda
240145336,3118771,mt,El Maroualeb
240145413,3118772,mt,Elmara
240145875,3118778,mt,LexeibaUn
240145952,3118779,mt,El Joumaa
240146183,3118782,mt,Eli Bati
240146260,3118783,mt,Eli Bab
240146645,3118788,mt,El Grain
240146953,3118792,mt,El Fougue
240147030,3118793,mt,Vorae Ehel Ahmed
240147107,3118794,mt,Elemene Srhir
240147184,3118795,mt,Ehel Dout
240147415,3118798,mt,Elbir
240147492,3118799,mt,El 'Ayoun
240147646,3118801,mt,El 'Aoueinat
240147800,3118803,mt,EjarEhelAli
240148185,3118808,mt,Djowol
240148493,3118812,mt,Dboulgui
240148570,3118813,mt,Douboungue
240148647,3118814,mt,Djiguenni
240148724,3118815,mt,Djiguenni
240149032,3118819,mt,Ndiadiebeni Chorfa
240149340,3118823,mt,Diouker
240149417,3118824,mt,Dioude Dieri
240149571,3118826,mt,Dios
240149802,3118829,mt,Diogountourou
240149879,3118830,mt,Dinde
240150264,3118835,mt,Diaoube
240150495,3118838,mt,Diandiourou
240150572,3118839,mt,Diamer
240150803,3118842,mt,Diala
240151034,3118845,mt,NdiafaneDioke
240151111,3118846,mt,Idyada
240151265,3118848,mt,Dernie
240151573,3118852,mt,Demba Lembere
240151727,3118854,mt,Debouss
240151881,3118856,mt,Dar el Barka
240152112,3118859,mt,Dara
