key,language_key,name
SC-01,ru,Анс-о-Пен
SC-02,ru,Анс-Буало
SC-03,ru,Анс-Этуаль
SC-04,ru,О-Кап
SC-05,ru,Анс-Рояль
SC-06,ru,Бэ-Лазар
SC-07,ru,Бе-Сент-Анн
SC-08,ru,Беау Валлон
SC-09,ru,Бель-Эйр
SC-10,ru,Бель-Омбр
SC-11,ru,Каскад
SC-12,ru,Гласис
SC-13,ru,Гранд-Анс (Маэ)
SC-14,ru,Гранд-Анс (Праслин)
SC-15,ru,Ла-Диг и Внутренние острова
SC-16,ru,Ла-Ривьер-Англез
SC-17,ru,Монт-Бакстон
SC-18,ru,Мон-Флёри
SC-19,ru,Плезанс
SC-20,ru,Пуант-ля-Рю
SC-21,ru,Пор Гло
SC-22,ru,Сент-Луис
SC-23,ru,Такамака
SC-24,ru,Ле-Мамелль
SC-25,ru,Рош-Кайман
SC-26,ru,Илье Персеверансе И
SC-27,ru,Илье Персеверансе И
