id,city_id,language_key,name
352377184,4576328,be,Паўэл
352377415,4576331,be,Праирие Циты
352377492,4576332,be,Пресхо
352377569,4576333,be,Престон
352377646,4576334,be,Прингле
352377800,4576336,be,Прово
352377877,4576337,be,Куін
352378031,4576339,be,Рапід-Сіці
352378108,4576340,be,Рапид Валлеы
352379263,4576355,be,Бутон ружы
352379571,4576359,be,Святы Францішак
352379648,4576360,be,Саинт Онге
352380033,4576365,be,Сцениц
352380110,4576366,be,Селбы
352380880,4576376,be,Солдиер Цреек
352381111,4576379,be,Спірфіш
352381265,4576381,be,Спринг Цреек
352381573,4576385,be,Строол
352381650,4576386,be,Стургис
352382805,4576401,be,Тимбер Лаке
352383190,4576406,be,Туо Стрике
352383421,4576409,be,Вале
352383806,4576414,be,Виеуфиелд
352383960,4576416,be,Вивиан
352384114,4576418,be,Вакпала
352384345,4576421,be,Сцяна
352384422,4576422,be,Ванблі
352384576,4576424,be,Васта
352384961,4576429,be,Вета
352385038,4576430,be,Ухите Бутте
352385115,4576431,be,Белы лебедзь
352385269,4576433,be,Белая рака
352385346,4576434,be,Ухитехорсе
352385423,4576435,be,Уайтвуд
352385654,4576438,be,Вітэн
352385731,4576439,be,Вуд
352385885,4576441,be,Уоундед Кнее
352386963,4576455,be,Альта
352387194,4576458,be,Алтамонт
352387579,4576463,be,Амальга
352387656,4576464,be,альпійская
352390582,4576502,be,Авон
352390813,4576505,be,Балард
352391660,4576516,be,Беар Ривер Циты
352392584,4576528,be,Бенйамин
352393046,4576534,be,Бэнсан
352393816,4576544,be,Блацкйацк Лодге Цондоминиумс
352394355,4576551,be,Блуебелл
352394509,4576553,be,Блуффдале
352394663,4576555,be,Бонанза
352395433,4576565,be,Боунтифул
352396049,4576573,be,Брахман Валлеы Цондоминиум
352396819,4576583,be,Брыгем-Сіці
352396896,4576584,be,Брайтан
352400361,4576629,be,Каньён Рым
352402132,4576652,be,Сідар-Хілз
352402209,4576653,be,Цедар Форт
352403056,4576664,be,Центер Цреек
352403210,4576666,be,Цэнтрвіль
352403672,4576672,be,Чарльстан
352405135,4576691,be,Цларкстон
352405289,4576693,be,Цлеарфиелд
352405520,4576696,be,Клінтан
352405597,4576697,be,Канюшына
352406290,4576706,be,Колвіл
352408446,4576734,be,Капертан
352408754,4576738,be,Цорінне
352408908,4576740,be,Цорнисх
352409601,4576749,be,Цоттонуоод Хеигхтс
352411680,4576776,be,Цове
352412219,4576783,be,Цреексиде Цондоминиум
352414067,4576807,be,Даниел
352415299,4576823,be,Деуеывилле
352415761,4576829,be,Драпер
352416223,4576835,be,Душэйн
352416300,4576836,be,Дагвей
352416608,4576840,be,Дутцх Йохн
352416685,4576841,be,Еагле Моунтаин
352418071,4576859,be,Рэха
352418225,4576861,be,Эдэм
352419149,4576873,be,Елк Ридге
352419226,4576874,be,Элвуд
352419919,4576883,be,Прадпрыемства
352419996,4576884,be,Ерда
352420766,4576894,be,Фэрфілд
352421228,4576900,be,Парк Фэрв'ю
352421690,4576906,be,Фармінгтан
352421921,4576909,be,Фарр Уэст
352422229,4576913,be,Фиелдинг
352423384,4576928,be,Фоотхиллс
352423923,4576935,be,Форт Дуцхесне
352424462,4576942,be,Францішак
352424770,4576946,be,Фруит Хеигхтс
352425001,4576949,be,Сад
352425078,4576950,be,Горад-сад
352425617,4576957,be,Гірлянда
352427234,4576978,be,Граніт
352427311,4576979,be,Грантсвилле
352428158,4576990,be,Гроусе Цреек
352429082,4577002,be,Гарысвіл
352430237,4577017,be,Хебер
352430545,4577021,be,Хенефер
352430776,4577024,be,Херриман
352431700,4577036,be,Высакагор'е
352431931,4577039,be,Высакагор'е
352433163,4577055,be,Холадэй
352434087,4577067,be,Гарызонт
352434164,4577068,be,Хупер
352434395,4577071,be,Хаўэл
352434549,4577073,be,Хоытсвилле
352435011,4577079,be,Хантсвіл
352435165,4577081,be,Гайд парк
352435319,4577083,be,Хыланд Лаке
352435396,4577084,be,Хырум
352435473,4577085,be,Незалежнасць
352436397,4577097,be,Йенсен
352437013,4577105,be,Камас
352437321,4577109,be,Каысвилле
352437398,4577110,be,Кеарнс
352438245,4577121,be,Кимбалл Йунцтион
352439785,4577141,be,Лейк-Пойнт
352440016,4577144,be,Бераг возера
352440324,4577148,be,Азёрны горад
352441171,4577159,be,Лапоинт
352441248,4577160,be,Лавелл
352441402,4577162,be,Лэйтан
352442095,4577171,be,Лехи
352442403,4577175,be,Льюістан
352442557,4577177,be,Лекса
352443173,4577185,be,Ліндан
352444251,4577199,be,Логан
352445252,4577212,be,Маесер
352445560,4577216,be,Магна
352446022,4577222,be,Маніла
352446176,4577224,be,Мантуа
352446330,4577226,be,Мэплтан
352446561,4577229,be,Маркетт
352446638,4577230,be,Маркетборо Цондостор Цондомініум
352446792,4577232,be,Марриотт-Слатервилле
352448717,4577257,be,Мендон
352449179,4577263,be,Кандаміній Мідленд-Корт
