key,language_key,name
TZ-01,dz,ཨ་རུ་ཤ་ལུང་ཕྱོགས།
TZ-02,dz,དར་ཨེས་ས་ལམ་ས་ཁུལ།
TZ-03,dz,ཌོ་དོ་མ་ས་ཁུལ།
TZ-04,dz,ཨི་རིང་ག་ལུང་ཕྱོགས།
TZ-05,dz,ཀ་གེ་ར་ལུང་ཕྱོགས།
TZ-06,dz,པེམ་བ་བྱང་ཁུལ།
TZ-07,dz,ཟན་ཛི་བར་བྱང་ཁུལ།
TZ-08,dz,ཀི་གོ་མ་ལུང་ཕྱོགས།
TZ-09,dz,ཀི་ལི་མན་ཇ་རོ་ས་ཁུལ།
TZ-10,dz,པེམ་བ་ལྷོ་ཁུལ།
TZ-11,dz,ཟན་ཛི་བཱར་དབུས་/ལྷོ་ཁུལ།
TZ-12,dz,ལིན་དྷི་ས་ཁུལ།
TZ-13,dz,མ་ར་ས་ཁུལ།
TZ-14,dz,མབེ་ཡ་ས་ཁུལ།
TZ-15,dz,ཟན་ཛི་བཱར་གྲོང་ཁྱེར/ནུབ་ཕྱོགས་ས་ཁུལ།
TZ-16,dz,མོ་རོ་གོ་རོ་ལུང་ཕྱོགས།
TZ-17,dz,མཊ་ཝ་ར་ལུང་ཕྱོགས།
TZ-18,dz,མྭན་ཛ་ལུང་ཕྱོགས།
TZ-19,dz,མཚོ་འགྲམ་ས་ཁོངས།
TZ-20,dz,རུ་ཀྭ་ལུང་ཕྱོགས།
TZ-21,dz,རུ་ཝུ་མ་ལུང་ཕྱོགས།
TZ-22,dz,ཤིན་ཡང་ལུང་ཁུངས།
TZ-23,dz,སིངྒི་ཌ་ལུང་ཕྱོགས།
TZ-24,dz,རྟ་བོ་ར་ལུང་ཕྱོགས།
TZ-25,dz,ཐང་ག་ས་ཁུལ།
TZ-26,dz,མན་ཡ་ར་ཁུལ།
TZ-27,dz,གེ་ཏ་ལུང་ཕྱོགས།
TZ-28,dz,ཀ་ཏ་ཝི་ལུང་ཕྱོགས།
TZ-29,dz,\N
TZ-30,dz,སི་མི་ཡུ་ས་ཁུལ།
TZ-31,dz,སོང་ཝེ་
