id,city_id,language_key,name
115075264,1494484,ur,نویہ
115075418,1494486,ur,نَڤِس
115075572,1494488,ur,نَڤِس
115075649,1494489,ur,نیویروس ڈی پیسورگا۔
115075726,1494490,ur,نیویلگاس
115075803,1494491,ur,نویڈو
115076034,1494494,ur,نویدہ
115076111,1494495,ur,نویدہ
115076188,1494496,ur,نویسیس
115076342,1494498,ur,نَڤَز
115076419,1494499,ur,نواتیجرا
115076496,1494500,ur,ناوٹیجارس
115076573,1494501,ur,ناٹالگورڈو
115076650,1494502,ur,نَڤَتَ
115076804,1494504,ur,نَڤَسفرَِس
115076881,1494505,ur,ناواس ڈی سان انتونیو
115076958,1494506,ur,ناواس ڈی ریوفریو
115077112,1494508,ur,نواس ڈی اورو
115077189,1494509,ur,نواس ڈیل ری
115077266,1494510,ur,نَڤَس دِل پِنَر
115077420,1494512,ur,ناواس ڈی بوریبا
115077497,1494513,ur,نَڤَسكُِس
115077574,1494514,ur,نَڤَسَ
115077651,1494515,ur,نَڤَس
115077805,1494517,ur,ناوارو
115077959,1494519,ur,ناوارویسکا
115078036,1494520,ur,ناوارٹ ڈیل ریو
115078113,1494521,ur,نوارٹے
115078190,1494522,ur,نوارٹے
115078344,1494524,ur,ناریڈونڈیلا
115078421,1494525,ur,ناریڈونڈا ڈی سالوٹیرا
115078575,1494527,ur,نوارردوندا دے لا رینکوندہ
115078652,1494528,ur,نوارریڈونڈا
115078806,1494530,ur,نَڤَرِدَس
115078883,1494531,ur,نوارس ڈی لاس کیوس
115078960,1494532,ur,نوارس ڈی انمیڈیو
115079037,1494533,ur,ناوارس ڈی آیوسو
115079114,1494534,ur,نَڤَردُن
115079191,1494535,ur,نارکلز
115079268,1494536,ur,ناواکیسرا
115079422,1494538,ur,نَڤَندرِنَل
115079499,1494539,ur,نَڤَمُرِس
115079730,1494542,ur,ناواموریسکا
115079807,1494543,ur,ناوامورکنڈے
115079884,1494544,ur,ناوامورالس
115080038,1494546,ur,نویمیڈیانا
115080115,1494547,ur,نَڤَلُِنگَ
115080269,1494549,ur,نوالقیجگو
115080423,1494551,ur,نیوالپیرل ڈی ٹورمیس
115080500,1494552,ur,نیولپرل ڈی پناریس
115080577,1494553,ur,ناوالوسا۔
115080654,1494554,ur,نَڤَلُنگُِللَ
115080731,1494555,ur,نَڤَلُن
115080962,1494558,ur,نیولمورل ڈی بیجر
115081039,1494559,ur,نَڤَلمُرَل
115081116,1494560,ur,نَڤَلمَنزَنُ
115081193,1494561,ur,نَڤَلمَهِللُ
115081732,1494568,ur,نَڤَلِللَ
115081809,1494569,ur,نَڤَلگُِجُ
115081963,1494571,ur,ناوالسپینو
115082040,1494572,ur,نَڤَلِس
115082117,1494573,ur,ناوالینو
115082194,1494574,ur,نیول کارنیرو
115082271,1494575,ur,نیولکن
115082348,1494576,ur,نیولکابالو
115082425,1494577,ur,نَڤَلَگَمِللَ
115082502,1494578,ur,ناوالافوینٹے
115082579,1494579,ur,نَڤَلَكرُز
115082656,1494580,ur,بحری
115082733,1494581,ur,نَڤَجُن
115082810,1494582,ur,نواجیدہ
115082887,1494583,ur,نَڤَهُندِللَ
115083195,1494587,ur,نَڤَگَللِگَ
115083349,1494589,ur,نوافریا
115083426,1494590,ur,ناویسکوریل
115083503,1494591,ur,ناوادیجوس
115083580,1494592,ur,ناوا ڈی سوٹروبل
115083734,1494594,ur,ناوا ڈی روا
115083888,1494596,ur,ناوا ڈیل ری
115084042,1494598,ur,ناوا ڈی لاس کابالروس
115084119,1494599,ur,ناوا ڈیل بارکو
115084196,1494600,ur,ناوا ڈی لا اسونشن
115084273,1494601,ur,ناوا ڈی فرانسیا
115084350,1494602,ur,نوا دے بجر
115084427,1494603,ur,ناوا ڈی آریالو
115084504,1494604,ur,ناواکونسیجو
115084581,1494605,ur,نواسیراڈا
115084658,1494606,ur,ناواسیپیڈیلا ڈی کورنیجا
115084735,1494607,ur,ناواسیپیڈا ڈی ٹورمیس
115084812,1494608,ur,ناواکاروس
115084966,1494610,ur,نَڤَ
115085043,1494611,ur,نیوا
115085120,1494612,ur,نیٹس
115085197,1494613,ur,ناربرتے
115085274,1494614,ur,نَرڤَجَ
115085351,1494615,ur,ناروس ڈی سالڈوینا
115085428,1494616,ur,ناروس ڈی مٹالیگوا
115085505,1494617,ur,ناروس ڈیل پورٹو
115085582,1494618,ur,ناروس ڈیل کاسٹیلو
115085659,1494619,ur,ناروس ڈی کیولر
115085736,1494620,ur,ناروس
115085813,1494621,ur,ناریلوس ڈی سان لیونارڈو
115085890,1494622,ur,ناریلوس ڈیل ریبولر
115085967,1494623,ur,ناریلوس ڈیل الامو
115086044,1494624,ur,نارون
115086352,1494628,ur,نرگنس
115086429,1494629,ur,نریڈو ڈی فینار
115086737,1494633,ur,نَركُِ
115086814,1494634,ur,نارسیندی
115086891,1494635,ur,نارائیولا
115086968,1494636,ur,نَرَڤَل
115087353,1494641,ur,ناون
115087430,1494642,ur,نانٹن
115087738,1494646,ur,نندے
115087892,1494648,ur,نانکلرس ڈی لا اوکا
115088123,1494651,ur,نالیک
115088200,1494652,ur,نَلدَ
115088277,1494653,ur,نجوریتا
115088354,1494654,ur,ناجیرہ
115088508,1494656,ur,ناہروس ڈیل ریو
115088585,1494657,ur,نہارروس
115088893,1494661,ur,نفریا ڈی یوسیرو
115089124,1494664,ur,نیٹکسیٹوا۔
115089432,1494668,ur,مُتِلڤَ َلتَ
115089509,1494669,ur,موٹیلوا
115089817,1494673,ur,مساجد
115090125,1494677,ur,مُرُزَبَل
115090202,1494678,ur,مُرُِتَ
115090356,1494680,ur,مُرُ-َسترَِن
115090433,1494681,ur,مرارتے دے ریتا
115090510,1494682,ur,\N
115090587,1494683,ur,مُرتَزَ
115090664,1494684,ur,موروس ڈی نالون
115090741,1494685,ur,موروس
115090895,1494687,ur,مورو این کیمروس
115091126,1494690,ur,مورو ڈی اگواس
115091203,1494691,ur,مورو ڈی ایگریڈا
115091588,1494696,ur,موریلو ایل فروٹو
115091665,1494697,ur,موریلو ایل کیونڈے
115091742,1494698,ur,موریلو ڈی ریو لیزا
115091819,1494699,ur,موریلو ڈی لونگوئڈا
115092050,1494702,ur,موریلو ڈی گیلیگو
115092281,1494705,ur,مُرِِتَ
115092358,1494706,ur,موریل ویجو
115092435,1494707,ur,موریلوس
115092666,1494710,ur,موریل ڈی زپارڈیل
115092743,1494711,ur,مریل دے لا فونتے
115092820,1494712,ur,موریل
115092897,1494713,ur,مریداس
115092974,1494714,ur,موریاس ڈی ریچیوالڈو
115093128,1494716,ur,موریاس ڈی پیڈریڈو
115093205,1494717,ur,موریاس ڈی پاریڈس
115093282,1494718,ur,موریاس
115093359,1494719,ur,موریاس
115093975,1494727,ur,موریاس
115094283,1494731,ur,مرگیا
115094360,1494732,ur,مُرگَ
115094437,1494733,ur,موریرو
115094514,1494734,ur,مرچنٹ
115094591,1494735,ur,مُرَس
115094668,1494736,ur,مُرَ
115094745,1494737,ur,منوز
115094822,1494738,ur,مونوئیرو
115094899,1494739,ur,منووروس
115094976,1494740,ur,مونوتیلو
115095053,1494741,ur,مونوسانچو
115095130,1494742,ur,منورروڈیرو
115095207,1494743,ur,مونوپیپے
115095284,1494744,ur,مونوپیڈرو
115095361,1494745,ur,منون فونڈیرو
115095515,1494747,ur,مونومر ڈیل پیکو
115095592,1494748,ur,مونوگرینڈے
115095669,1494749,ur,مونوگالنڈو
115095977,1494753,ur,مُنِللَ
115096131,1494755,ur,مُنِِسَ
115096208,1494756,ur,مونیکو
115096285,1494757,ur,منین ڈی لا سولانا
115096362,1494758,ur,\N
115096439,1494759,ur,منگیا
115096593,1494761,ur,مونیٹا
115096670,1494762,ur,منیرہ
115096824,1494764,ur,مُنِكَ
115096901,1494765,ur,منبریگا
115097132,1494768,ur,مُندَكَ
115097209,1494769,ur,منکو
115097440,1494772,ur,مُنَررِز
115097517,1494773,ur,مُنَنَ
115097594,1494774,ur,منالن
115097671,1494775,ur,مُنَِن
115097748,1494776,ur,مُمَيُر
115097979,1494779,ur,مُِنُس
115098056,1494780,ur,سان پیڈرو ڈی میونس
115098133,1494781,ur,میوینو
115098287,1494783,ur,مُِمِنتَ
115098518,1494786,ur,مُِمِنتَ
115098595,1494787,ur,موگیرو
115098672,1494788,ur,موگیا
115098749,1494789,ur,مُگَرِس
115098826,1494790,ur,مُگَردُس
115098903,1494791,ur,موگا ڈی سیاگو
115098980,1494792,ur,مُگَ دِ َلبَ
115099057,1494793,ur,میز
115099134,1494794,ur,میوز
115099288,1494796,ur,میولاس ڈیل پین
115099365,1494797,ur,میلس دے لوث کبللروس
115099442,1494798,ur,میول
115099519,1494799,ur,مُدُِكس
115099596,1494800,ur,مدرین
115099750,1494802,ur,موڈا
115099827,1494803,ur,موسیئنٹس
115099981,1494805,ur,موزوٹا
115100058,1494806,ur,موزوس ڈی سی اے
115100135,1494807,ur,موزونڈیگا
115100289,1494809,ur,موزونسیلو ڈی جواروس
115100366,1494810,ur,موزونسیلو
115100597,1494813,ur,موزاربیز
115100674,1494814,ur,موزار
115100828,1494816,ur,موئیلا
115100905,1494817,ur,موئیلڈے۔
115101059,1494819,ur,مویا
115101213,1494821,ur,مووروس
115101290,1494822,ur,موزو
115101598,1494826,ur,موریسکو
115101752,1494828,ur,موریسکاڈوس
115101906,1494830,ur,موریلوس
115102137,1494833,ur,مورینٹے
115102291,1494835,ur,موریلوس
115102368,1494836,ur,مورٹیلے
115102599,1494839,ur,مورازوس
115102676,1494840,ur,مورازوس
115102830,1494842,ur,موگاس
115102907,1494843,ur,موگن
115102984,1494844,ur,ماؤسائیڈ
115103061,1494845,ur,مُترِكُ
