id,city_id,language_key,name
315638435,4099201,km,ដុងឡា
315640206,4099224,km,ហ្សាយហ្វ
315640283,4099225,km,\N
315641207,4099237,km,ហ្សាឡាក
315641284,4099238,km,ហ្សាលីនចា
315644826,4099284,km,វ៉ាហ្គារ៉ា
315644903,4099285,km,វ៉ាហ្គា
315645519,4099293,km,វ៉ាដ តូតូ
315645750,4099296,km,វ៉ាដ សុរា
315647059,4099313,km,\N
315647136,4099314,km,វ៉ាដរ៉ាវ៉ា
315647444,4099318,km,វ៉ាដ រ៉ាប៊ី
315648907,4099337,km,វ៉ាដ មេដានី
315649677,4099347,km,វ៉ាដ ជុមអា
315649908,4099350,km,\N
315650370,4099356,km,វ៉ាឌី ហាល់ហ្វា
315651371,4099369,km,វ៉ាដ ហ្គាលូបា
315652988,4099390,km,វ៉ាដ ប៊ុតរុ
315653142,4099392,km,វ៉ាដ បាដា
315653912,4099402,km,វ៉ាដ អាហ្សាគី
315660611,4099489,km,\N
315666463,4099565,km,អ៊ុំ សាវ៉ាកា
315667079,4099573,km,អ៊ុំ សាឌីដា
315667695,4099581,km,អ៊ុំ សាយយ៉ាឡា
315668927,4099597,km,អ៊ុំ រូវ៉ាបា
315672777,4099647,km,អ៊ុំ ឡាអូតា
315674548,4099670,km,អ៊ុំ កាដាដា
315674779,4099673,km,អ៊ុំ ជីណា
315674856,4099674,km,\N
315681555,4099761,km,\N
315682325,4099771,km,អ៊ុំ ឌឺម៉ា
315684019,4099793,km,អ៊ុំ ដាន់ហ្គា
315687407,4099837,km,\N
315687484,4099838,km,\N
315688562,4099852,km,អ៊ុំ អារ៉ាឌូ
315689563,4099865,km,អ៊ុំ ដាហ្វុក
315693259,4099913,km,ធូឡូស
315694722,4099932,km,តូសូមី
315696031,4099949,km,ទីវ៉ាល់
315697956,4099974,km,ថាប៊ីត
315700189,4100003,km,\N
315700574,4100008,km,\N
315701575,4100021,km,តូកា
315702114,4100028,km,តាវ៉ាន់
315703808,4100050,km,\N
315704655,4100061,km,តាឡូឌី
315712124,4100158,km,ស៊ីនហួ
315712201,4100159,km,ស៊ីងហ្គា
315713048,4100170,km,ស៊ីដ្រា
315713433,4100175,km,\N
315716128,4100210,km,សឺហ្គេឡា
315719593,4100255,km,\N
315722442,4100292,km,សេនឌី
315722596,4100294,km,សាំម៉ាំ
315726754,4100348,km,សាយសាបាន
315727370,4100356,km,ស៊ូគីន
315729372,4100382,km,សេណារ
315736148,4100470,km,រូហ្វាអា
315738150,4100496,km,\N
315739151,4100509,km,រ៉ាហាដ អាល់ បាឌី
315739305,4100511,km,រ៉ាហាដ អាល់ បាឌី
315739998,4100520,km,រ៉ាបាក
315740383,4100525,km,\N
315744156,4100574,km,កាវ ម៉ាមូដ
315745542,4100592,km,អែល កុក
315748930,4100636,km,នីឡា
315755398,4100720,km,\N
315759633,4100775,km,\N
