id,city_id,language_key,name
221788080,2880365,pl,nosan
221788311,2880368,pl,Tapgeori
221788465,2880370,pl,dongpyeon
221788850,2880375,pl,yeonhwadong-gol
221789081,2880378,pl,Hanjeong
221789851,2880388,pl,bangcheondeul
221790467,2880396,pl,byeongdong
221790698,2880399,pl,chilbo
221790775,2880400,pl,wontaegog
221791083,2880404,pl,guya
221791160,2880405,pl,gugseong
221792700,2880425,pl,mosan
221793932,2880441,pl,nambog
221794317,2880446,pl,sinjeong
221795010,2880455,pl,seog-uchon
221795703,2880464,pl,geumpyeong
221796011,2880468,pl,oedong
221796781,2880478,pl,daedong
221797166,2880483,pl,Buana
221797320,2880485,pl,anteul
221797474,2880487,pl,jeodong
221797628,2880489,pl,haman
221797705,2880490,pl,an-yeong
221798783,2880504,pl,daesu
221799476,2880513,pl,sanmae
221799553,2880514,pl,dogye
221799630,2880515,pl,saejangteo
221799784,2880517,pl,jeonlim
221800631,2880528,pl,changjeon
221801247,2880536,pl,yoseo
221801324,2880537,pl,hasong
221801478,2880539,pl,yedong
221802017,2880546,pl,hyeondong
221802094,2880547,pl,ojeong
221802941,2880558,pl,sanmae
221803095,2880560,pl,dongjug
221803172,2880561,pl,cheongog
221803403,2880564,pl,sindeog
221803480,2880565,pl,jeongmunan
221804019,2880572,pl,jucheonsamgeoli
221804096,2880573,pl,gongpyeong
221804173,2880574,pl,judong
221804635,2880580,pl,Sanu
221805328,2880589,pl,nongheungdong
221805790,2880595,pl,wolcheondong
221805944,2880597,pl,hyojugdong
221806098,2880599,pl,naeo
221807176,2880613,pl,songsan
221807484,2880617,pl,je-u
221809409,2880642,pl,pyeonghwadong
221809486,2880643,pl,ingyodong
221811257,2880666,pl,wangssichon
221811719,2880672,pl,seongdong
221812643,2880684,pl,yangcheon
221812951,2880688,pl,Mitgol
221813798,2880699,pl,chosandong
221815800,2880725,pl,gucheongdong
221815877,2880726,pl,cheongdeung
221818341,2880758,pl,yeonji
221820574,2880787,pl,yongseo
221826272,2880861,pl,seogje
221826349,2880862,pl,geomdong-gol
221826503,2880864,pl,geomjang
221827042,2880871,pl,sinseongsan
221827196,2880873,pl,yeongsudong
221827812,2880881,pl,bundong
221828197,2880886,pl,dolimoe
221829044,2880897,pl,sinjeong
221829352,2880901,pl,ojeong
221829429,2880902,pl,sinheungli
221829660,2880905,pl,daeyang
221830122,2880911,pl,songnae
221830199,2880912,pl,buldang
221830276,2880913,pl,gongjag
221830353,2880914,pl,jung-gong
221830738,2880919,pl,singwang
221831277,2880926,pl,gyeongsan
221831585,2880930,pl,Cheongbuk
221831739,2880932,pl,dadong
221832047,2880936,pl,nop-eunmoe
221832740,2880945,pl,tomul
221832971,2880948,pl,jusan
221833048,2880949,pl,yongdeung
221833587,2880956,pl,sangog
221833664,2880957,pl,Maedariego
221833818,2880959,pl,bal-yong
221833895,2880960,pl,yongban
221834280,2880965,pl,dodeog
221834357,2880966,pl,Jangdam
221834511,2880968,pl,yeol-eomunjae
221834665,2880970,pl,dongchon
221835281,2880978,pl,jeong-gag
221835820,2880985,pl,dolumae
221835897,2880986,pl,Dago
221835974,2880987,pl,yug-won
221836051,2880988,pl,mangcheon
221836282,2880991,pl,munchon
221836975,2881000,pl,anbo
221837283,2881004,pl,daeha
221837591,2881008,pl,hwasan
221838438,2881019,pl,jang-gog
221838592,2881021,pl,munapgol
221838669,2881022,pl,hwachon
221838823,2881024,pl,jugsan
221839054,2881027,pl,gwangsaeng
221839516,2881033,pl,Gudong
221839824,2881037,pl,hwasanli
221839978,2881039,pl,Yongmeori
221840979,2881052,pl,danseo
221841364,2881057,pl,sileungae
221841672,2881061,pl,yangjipyeon
221841749,2881062,pl,anmal
221841980,2881065,pl,dolimji
221842288,2881069,pl,Bakkaunde
221842519,2881072,pl,mogsugol
221843520,2881085,pl,Harippo
221843674,2881087,pl,Chehjam
221843751,2881088,pl,Tapri
221843982,2881091,pl,Jungni
221844136,2881093,pl,gwangdaeulgol
221844213,2881094,pl,daesugol
221844367,2881096,pl,yeoggusan
221844444,2881097,pl,geondeulae
221845060,2881105,pl,obal
221845137,2881106,pl,heomun
221845214,2881107,pl,Yogok
221845830,2881115,pl,Gokseon-dong
221845907,2881116,pl,solmoe
221846292,2881121,pl,Masana
221846600,2881125,pl,mamyeong
221846831,2881128,pl,jongji
221846985,2881130,pl,Jukdong
221847293,2881134,pl,Orari
221847447,2881136,pl,sanseongneom-eo
221848217,2881146,pl,byeogo
221848294,2881147,pl,sam-wol
221848525,2881150,pl,bong-am
221848679,2881152,pl,Sukkol
221848756,2881153,pl,pungdong
221848833,2881154,pl,hyangjeong
221850450,2881175,pl,sinseoggol
221854377,2881226,pl,sugogdong
221854454,2881227,pl,geumha
221855070,2881235,pl,naeeodu
221855378,2881239,pl,oemujang
221855686,2881243,pl,singan
221855763,2881244,pl,sin-yong-gwi
221856225,2881250,pl,gilin
221856841,2881258,pl,dungi
221856918,2881259,pl,deungdong
221857226,2881263,pl,hawangdeung
221857303,2881264,pl,susim
221857534,2881267,pl,daechumeolgol
221857611,2881268,pl,wonjugog
221858304,2881277,pl,sucheol
221858381,2881278,pl,Bangmeori
221858458,2881279,pl,hyegog
221859382,2881291,pl,gangbyeon
221859536,2881293,pl,panpo
221860152,2881301,pl,oyang-gol
221860306,2881303,pl,sangnagun
221860460,2881305,pl,jindeung
221863463,2881344,pl,saesteo
221865927,2881376,pl,yunjipyeon
221866004,2881377,pl,seonnyeogol
221866389,2881382,pl,Dakjakgol
221867698,2881399,pl,Deongnim
221867929,2881402,pl,deungjanmal
221869777,2881426,pl,seobu
221873550,2881475,pl,sindong
221873704,2881477,pl,gwanjang-gol
221873858,2881479,pl,ttiul
221874320,2881485,pl,gwangsan
221874551,2881488,pl,dolmal
221874705,2881490,pl,gugjeongmae
221875398,2881499,pl,Sanmakgol
221875475,2881500,pl,Dongnakjeong
221875860,2881505,pl,chimsan
221876091,2881508,pl,dolchaeng-i
221876168,2881509,pl,jungtteum
221876707,2881516,pl,hyang-gyogol
221876938,2881519,pl,seongha
221877477,2881526,pl,antteum
221877862,2881531,pl,alaetteum
221878478,2881539,pl,saetteum
221878632,2881541,pl,soneug
221883098,2881599,pl,yudugul
221883175,2881600,pl,chadong
221883637,2881606,pl,bamgol
221883945,2881610,pl,Hosadong
221884869,2881622,pl,bamnamugol
221885023,2881624,pl,ungdeongmal
221885254,2881627,pl,jeommal
221886717,2881646,pl,taeseong
221887025,2881650,pl,usjae
221887102,2881651,pl,Jungni
221887333,2881654,pl,wonsanmeoli
221887718,2881659,pl,jung-wol
221887872,2881661,pl,hawol
221888950,2881675,pl,dolmolu
221889027,2881676,pl,saeteomal
221889412,2881681,pl,sulang-gol
221889489,2881682,pl,dagbatgol
221889797,2881686,pl,jang-an
221890490,2881695,pl,bueongbae
221890798,2881699,pl,Ganduriego
221891568,2881709,pl,bamseom
221891799,2881712,pl,soettul
221892415,2881720,pl,pyeongchon
221892723,2881724,pl,daedal
221893031,2881728,pl,gangdang
221893185,2881730,pl,jungtteum
221894648,2881749,pl,wajong
221895803,2881764,pl,gabgol
221895957,2881766,pl,haechon
221896034,2881767,pl,baemae
221896111,2881768,pl,bawibaegi
221896265,2881770,pl,sangjeongmal
221896342,2881771,pl,gwangjeong-i
221896727,2881776,pl,yagjeong
221897497,2881786,pl,hwangbae
221897574,2881787,pl,dageuni
221897728,2881789,pl,solmae
221899345,2881810,pl,saeteomal
221899499,2881812,pl,Oksambakgol
221900346,2881823,pl,Gokseon-dong
221900577,2881826,pl,bulmogol
221901193,2881834,pl,hwang-gyo
221901270,2881835,pl,dunjeoggol
221901809,2881842,pl,subogsil
221902348,2881849,pl,gongdo
221902964,2881857,pl,wanglim
221903426,2881863,pl,Namsan
221903657,2881866,pl,tamsangol
221904350,2881875,pl,saetteum
221904889,2881882,pl,jilguji
221904966,2881883,pl,daegwangdong
221905120,2881885,pl,daleumae
221905428,2881889,pl,silumoe
221907045,2881910,pl,man-yaggol
221907815,2881920,pl,sageundali
221907892,2881921,pl,changmeoli
