key,language_key,name
AZ-ABS,dz,ཨབ་ཤེ་རོན་ར་ཡོན།
AZ-AGA,dz,ཨགསི་ཏ་ཕ་ར་ཡོན།
AZ-AGC,dz,ཨག་ཇ་བ་དི་ར་ཡོན།
AZ-AGM,dz,ཨ་ག་དམ་ར་ཡོན།
AZ-AGS,dz,ཨག་དཱཤ་ར་ཡོན།
AZ-AGU,dz,ཨག་སུ་ར་ཡོན།
AZ-AST,dz,ཨ་སྟ་ར་རྫོང་ཁག།
AZ-BA,dz,བཱ་ཀུ་གྲོང་ཁྱེར།
AZ-BAB,dz,བ་བེཀ།
AZ-BAL,dz,བཱ་ལ་ཀན་ར་ཡོན།
AZ-BAR,dz,བར་ད་ར་ཡོན།
AZ-BEY,dz,བེ་ལ་ག་ན་ར་ཡོན།
AZ-BIL,dz,བི་ལ་སུ་ཝར་ར་ཡོན།
AZ-CAB,dz,ཇ་བྲ་ཡིལ་རྫོང་ཁག།
AZ-CAL,dz,ཇ་ལི་ལ་བད།
AZ-CUL,dz,ཀུལ་ཕ།
AZ-DAS,dz,དཱཤ་ཀ་སན་ར་ཡོན།
AZ-FUZ,dz,ཕི་ཛུ་ལི་ར་ཡོན།
AZ-GA,dz,གངཇ་གྲོང་ཁྱེར།
AZ-GAD,dz,གད་བེ་ར་ཡོན།
AZ-GOR,dz,གོ་རན་བོའི་ར་ཡོན།
AZ-GOY,dz,གོའི་ཅེ་ར་ཡོན།
AZ-GYG,dz,གོ་གོལ་ར་ཡོན།
AZ-HAC,dz,ཧ་ཇི་ག་བུལ་ར་ཡོན།
AZ-IMI,dz,ཨི་མི་ཤི་ལི་ར་ཡོན།
AZ-ISM,dz,ཨིསི་མཱ་ཡི་ལི་ར་ཡོན།
AZ-KAL,dz,ཀཱལ་བ་ཇར་རྫོང་ཁག།
AZ-KAN,dz,ཀྭངྒྲལི།
AZ-KUR,dz,ཀུར་དཱ་མིར་ར་ཡོན།
AZ-LA,dz,ལངྐ་རཱན་ས་ཧ་རི།
AZ-LAC,dz,ལ་ཆིན་ར་ཡོན།
AZ-LAN,dz,ལངྐ་རན་ར་ཡོན།
AZ-LER,dz,ལེ་རིག་ར་ཡོན།
AZ-MAS,dz,མ་ས་ལི་རྫོང་ཁག།
AZ-MI,dz,མིང་ག་ཅེ་ཝིར་གྲོང་ཁྱེར།
AZ-NA,dz,ནཕ་ཏ་ལན་གྲོང་ཁྱེར།
AZ-NEF,dz,ནེཕཊ་ཅ་ལ་ར་ཡོན།
AZ-NV,dz,ནག་སི་ཝན།
AZ-NX,dz,ནཱ་ཁི་ཝན་རང་སྐྱོང་སྤྱི་མཐུན་རྒྱལ་ཁབ།
AZ-OGU,dz,ཨོ་གྷུཛ་ར་ཡོན།
AZ-ORD,dz,ཨོར་དུ་བད།
AZ-QAB,dz,ཀ་བ་ལ་ར་ཡོན།
AZ-QAX,dz,ཀ་ཁ་ར་ཡོན།
AZ-QAZ,dz,ཀ་ཛག་ར་ཡོན།
AZ-QBA,dz,ཀུ་བ་ར་ཡོན།
AZ-QBI,dz,ཀུ་བྷད་ལི་ར་ཡོན།
AZ-QOB,dz,གོ་བུ་སྟན་ར་ཡོན།
AZ-QUS,dz,ཀུ་སར་ར་ཡོན།
AZ-SA,dz,ཤཱ་ཀི་གྲོང་ཁྱེར།
AZ-SAB,dz,ས་བི་ར་བཱད་ར་ཡོན།
AZ-SAD,dz,སེ་ཌེར།
AZ-SAH,dz,ཤ་བུ་ཛ།
AZ-SAK,dz,ཤ་ཀི་ར་ཡོན།
AZ-SAL,dz,སལ་ཡན་ར་ཡོན།
AZ-SAR,dz,ཤ་རུར།
AZ-SAT,dz,སཱཊ་ལི་ར་ཡོན།
AZ-SBN,dz,ཤ་བྲན་ར་ཡོན།
AZ-SIY,dz,སི་ཡ་ཟན་ར་ཡོན།
AZ-SKR,dz,ཤམ་ཀིར་ར་ཡོན།
AZ-SM,dz,སུམ་ཀ་ཡིཊ་གྲོང་ཁྱེར།
AZ-SMI,dz,ཤ་མ་ཁི་ར་ཡོན།
AZ-SMX,dz,ས་མུཀ་ར་ཡོན།
AZ-SR,dz,ཤིར་ཝན།
AZ-SUS,dz,ཤུ་ཤ་ར་ཡོན།
AZ-TAR,dz,ཏར་ཏར་ར་ཡོན།
AZ-TOV,dz,ཏོ་ཝུཛ་ར་ཡོན།
AZ-UCA,dz,ཨུ་ཇར་ར་ཡོན།
AZ-XA,dz,ཟན་ཀན་ཌི་ས་ཧ་རི།
AZ-XAC,dz,ཁ་ཅ་མཛ་ར་ཡོན།
AZ-XCI,dz,ཁོ་ཇ་ལི།
AZ-XIZ,dz,ཁི་ཟི་ར་ཡོན།
AZ-XVD,dz,ཁོ་ཇ་ཝེནཌ་རྫོང་ཁག།
AZ-YAR,dz,ཡར་འདིམ་ལི་ར་ཡོན།
AZ-YE,dz,ཡེ་ཝ་ལག་གྲོང་ཁྱེར།
AZ-YEV,dz,ཡེ་ཝ་ལག་ར་ཡོན།
AZ-ZAN,dz,ཟངྒི་ལན་ར་ཡོན།
AZ-ZAQ,dz,ཟ་ཀ་ཏ་ལ་ར་ཡོན།
AZ-ZAR,dz,ཟར་བཏབ་ར་ཡོན།
