key,language_key,name
KE-01,kk,Баринго
KE-02,kk,Бомет округі
KE-03,kk,Бунгома округі
KE-04,kk,Бусия округі
KE-05,kk,Маракует Дистрицт
KE-06,kk,Ембу округі
KE-07,kk,Гарисса округі
KE-08,kk,Хома-Бей округі
KE-09,kk,Исиоло округі
KE-10,kk,Қажиадо округі
KE-11,kk,Какамега округі
KE-12,kk,Кериcho округі
KE-13,kk,Киамбу округі
KE-14,kk,Килифи округі
KE-15,kk,Кириняга округі
KE-16,kk,Кисии округі
KE-17,kk,Кисуму округі
KE-18,kk,Китуи округі
KE-19,kk,Квале округі
KE-20,kk,Лайкипиа округі
KE-21,kk,Ламу олд тоун
KE-22,kk,Мачакос округі
KE-23,kk,Макуени округі
KE-24,kk,Мандера округі
KE-25,kk,Марсабит округі
KE-26,kk,Меру округі
KE-27,kk,Мигори округі
KE-28,kk,Момбаса округі
KE-29,kk,Муранга Цоунты
KE-30,kk,Найроби округі
KE-31,kk,Накуру округі
KE-32,kk,Нанди
KE-33,kk,Наарок округі
KE-34,kk,Ньямира округі
KE-35,kk,Ньяндаруа округі
KE-36,kk,Ньери округі
KE-37,kk,Самбуру округі
KE-38,kk,Сиая округі
KE-39,kk,Таита-Тавета Цоунты
KE-40,kk,Тана Өзені округі
KE-41,kk,Тхарака Нитхи Цоунты
KE-42,kk,Транс-Нзоиа цоунты
KE-43,kk,Туркана округі
KE-44,kk,Уасин Гишу округі
KE-45,kk,Вихига округі
KE-46,kk,Важир округі
KE-47,kk,Батыс Покот округі
