key,language_key,name
PT-01,ht,Distrito de Aveiro
PT-02,ht,Distrito de Beja
PT-03,ht,Distrito de Braga
PT-04,ht,Distrito de Braganca
PT-05,ht,Distri Castelo Branco
PT-06,ht,Distri de Coimbra
PT-07,ht,Distri de Évora
PT-08,ht,Distri de Faro
PT-09,ht,Distri da Guarda
PT-10,ht,Distri de Leiria
PT-11,ht,Distri Lisboa
PT-12,ht,Distrito de Portalegre
PT-13,ht,Distri nan Porto
PT-14,ht,Distrito de Santarem
PT-15,ht,Distrito de Setubal
PT-16,ht,Distri Viana do Castelo
PT-17,ht,Distri Vila Real
PT-18,ht,Distrito de Viseu
PT-20,ht,Asò
PT-30,ht,Madeira
