key,language_key,name
JP-01,ne,होक्काइडो
JP-02,ne,आओमोरी
JP-03,ne,इवाते
JP-04,ne,मियागी
JP-05,ne,आकिता
JP-06,ne,यामागाता
JP-07,ne,फुकुशिमा-केन
JP-08,ne,इबाराकी प्रदेश
JP-09,ne,टोचिगी प्रदेश
JP-10,ne,गुन्मा
JP-11,ne,साइतामा
JP-12,ne,चिबा
JP-13,ne,टोकियो
JP-14,ne,कानागावा
JP-15,ne,निगाता
JP-16,ne,तोयामा
JP-17,ne,इसिकावा
JP-18,ne,फुकुई प्रशासकीय क्षेत्र
JP-19,ne,यामानाशी
JP-20,ne,नगानो
JP-21,ne,गिफु
JP-22,ne,सिजुओका
JP-23,ne,जापानको मुख्य द्वीप होन्शूको चुबु क्षेत्रमा अवस्थित एक प्रमुख प्रान्त
JP-24,ne,मिए
JP-25,ne,सिगा
JP-26,ne,क्योटो प्रिफेक्चर
JP-27,ne,ओसाका-फु
JP-28,ne,ह्योगो
JP-29,ne,नारा-केन
JP-30,ne,वाकायामा
JP-31,ne,तात्तोरी
JP-32,ne,सिमाने
JP-33,ne,ओकायामा
JP-34,ne,हिरोसिमा-केन
JP-35,ne,यामागुची
JP-36,ne,तोकुसिमा
JP-37,ne,कागवा
JP-38,ne,एहिमे
JP-39,ne,कोची
JP-40,ne,फुकुओका
JP-41,ne,सागा
JP-42,ne,नागासाकी
JP-43,ne,कुमामोतो
JP-44,ne,ओइता
JP-45,ne,मियाजाकी प्रान्त
JP-46,ne,कागोसिमा
JP-47,ne,ओकिनावा
