key,language_key,name
UG-101,tr,Kalangala
UG-102,tr,Kampala
UG-103,tr,Kiboga
UG-104,tr,Luwero
UG-105,tr,Masaka
UG-106,tr,Mpigi
UG-107,tr,Mubende
UG-108,tr,Mukono
UG-109,tr,Nakasongola
UG-110,tr,Rakai
UG-111,tr,Sembabul
UG-112,tr,Kayunga
UG-113,tr,Wakiso
UG-114,tr,Lyantonde
UG-115,tr,Mityana
UG-116,tr,Nakaseke
UG-117,tr,Buikwe
UG-118,tr,Bukomansibi
UG-119,tr,Butambala
UG-120,tr,Buvuma
UG-121,tr,Gomba
UG-122,tr,Kalungu
UG-123,tr,Kyankwanzi
UG-124,tr,Lwengo
UG-125,tr,Kyotera
UG-126,tr,Kasanda
UG-201,tr,Bugiri
UG-202,tr,Busia
UG-203,tr,Iganga
UG-204,tr,Jinja
UG-205,tr,Kamuli
UG-206,tr,Kapçorwa
UG-207,tr,Katakwi
UG-208,tr,Kumi
UG-209,tr,Mbale
UG-210,tr,Pallisa
UG-211,tr,Soroti
UG-212,tr,Tororo
UG-213,tr,Kaberamaido
UG-214,tr,Mayuge
UG-215,tr,Sironko
UG-216,tr,Amurya
UG-217,tr,Budaka
UG-218,tr,Bududa
UG-219,tr,Bukedea
UG-220,tr,Bukwo
UG-221,tr,Butaleja
UG-222,tr,Kaliro
UG-223,tr,Manafwa
UG-224,tr,Namutumba
UG-225,tr,Bulambuli
UG-226,tr,Buyende
UG-227,tr,Kibuku
UG-228,tr,Kween
UG-229,tr,Luuka
UG-230,tr,Namayingo
UG-231,tr,Ngora
UG-232,tr,Serere
UG-233,tr,Butebo
UG-234,tr,Namisindwa
UG-235,tr,Bugweri
UG-236,tr,Kapelebyong
UG-237,tr,Kalaki
UG-301,tr,Adjumani
UG-302,tr,APAC
UG-303,tr,Arua
UG-304,tr,Gulu
UG-305,tr,Kitgum
UG-306,tr,Kotido
UG-307,tr,Lira
UG-308,tr,Moroto
UG-309,tr,Moyo
UG-310,tr,Nebbi
UG-311,tr,Nakapiripirit
UG-312,tr,Pader
UG-313,tr,Yumbe
UG-314,tr,Abim
UG-315,tr,Amolatar
UG-316,tr,Amuru
UG-317,tr,Dokolo
UG-318,tr,Kaabong
UG-319,tr,Koboko
UG-320,tr,Maracha
UG-321,tr,Oyam
UG-322,tr,Agago
UG-323,tr,Alebtong
UG-324,tr,Amudat
UG-325,tr,Kole
UG-326,tr,Lamwo
UG-327,tr,Napak
UG-328,tr,Nwoya
UG-329,tr,Otuke
UG-330,tr,Zombo
UG-331,tr,Omoro
UG-332,tr,Pakwach
UG-333,tr,Kwania
UG-334,tr,Nabilatuk
UG-335,tr,Karenga
UG-336,tr,Madi-Okollo
UG-337,tr,Obongi
UG-401,tr,Bundibugyo
UG-402,tr,Bushenyi
UG-403,tr,Hoima
UG-404,tr,Kabale
UG-405,tr,Kabarole
UG-406,tr,Kasese
UG-407,tr,Kibaale
UG-408,tr,Kisoro
UG-409,tr,Masindi
UG-410,tr,Mbarara
UG-411,tr,Ntungamo
UG-412,tr,Rukungiri
UG-413,tr,Kamwenge
UG-414,tr,Kanungu
UG-415,tr,Kyenjojo
UG-416,tr,Buliisa
UG-417,tr,İbanda
UG-418,tr,Isingiro
UG-419,tr,Kiruhura
UG-420,tr,Buhweju
UG-421,tr,Kiryandongo
UG-422,tr,Kyegegwa
UG-423,tr,Mitoma
UG-424,tr,Ntoroko
UG-425,tr,Rubirizi
UG-426,tr,Sheema
UG-427,tr,Kagadi
UG-428,tr,Kakumiro
UG-429,tr,Rubanda
UG-430,tr,Bunyangabu
UG-431,tr,Rukiga
UG-432,tr,Kikuube
UG-433,tr,Kazo
UG-434,tr,Kitagwenda
UG-435,tr,Rwampara
UG-C,tr,Merkez Bölgesi
UG-E,tr,Doğu Bölgesi
UG-N,tr,Kuzey Bölgesi
UG-W,tr,Batı Bölgesi
