key,language_key,name
EE-130,tr,Alutagus
EE-141,tr,Anija
EE-142,tr,Antsla
EE-171,tr,Elva
EE-184,tr,Haapsalu
EE-191,tr,Haljala
EE-198,tr,Harku
EE-205,tr,Hiiumaa
EE-214,tr,Häädemeeste
EE-245,tr,Jõelähtme
EE-247,tr,Jõgeva
EE-251,tr,Jõhvi
EE-255,tr,Järva
EE-272,tr,Kadrina
EE-283,tr,Kambja
EE-284,tr,Kanepi
EE-291,tr,Kastre
EE-293,tr,Kehtna
EE-296,tr,Keila
EE-303,tr,Kihnu
EE-305,tr,Kiili
EE-317,tr,Kohila
EE-321,tr,Kohtla-Järve
EE-338,tr,Kose
EE-353,tr,Kuusalu
EE-37,tr,Harju ili
EE-39,tr,Hiiu ili
EE-424,tr,Loksa
EE-430,tr,Lääneranna
EE-431,tr,Lääne-Harju
EE-432,tr,Luunja
EE-441,tr,Lääne-Nigula
EE-442,tr,Lüganuse
EE-446,tr,Maardu
EE-45,tr,Ida-Viru ili
EE-478,tr,Muhu
EE-480,tr,Mulgi
EE-486,tr,Mustvee
EE-50,tr,Jõgeva ili
EE-503,tr,Märjamaa
EE-511,tr,Narva
EE-514,tr,Narva-Jõesuu
EE-52,tr,Järva ili
EE-528,tr,hayır
EE-557,tr,Otepää
EE-56,tr,Lääne ili
EE-567,tr,Ücretli
EE-586,tr,Peipsiääre
EE-60,tr,Lääne-Viru ili
EE-615,tr,Põhja-Sakala
EE-618,tr,Põltsamaa
EE-622,tr,Põlva
EE-624,tr,Pärnu
EE-638,tr,Põhja-Pärnumaa
EE-64,tr,Põlva ili
EE-651,tr,Raasiku
EE-653,tr,Rae
EE-661,tr,Rakvere
EE-663,tr,Rakvere
EE-668,tr,Rapla
EE-68,tr,Pärnu ili
EE-689,tr,Ruhnu
EE-698,tr,Rõuge
EE-708,tr,Räpina
EE-71,tr,Rapla ili
EE-712,tr,Saarde
EE-714,tr,Saaremaa
EE-719,tr,Saku
EE-726,tr,Saue
EE-732,tr,Setomaa
EE-735,tr,Sillamäe
EE-74,tr,Saare ili
EE-784,tr,Tallinn
EE-79,tr,Tartu ili
EE-792,tr,Tapa
EE-793,tr,Tartu
EE-796,tr,Tartu
EE-803,tr,Toila
EE-809,tr,Tori
EE-81,tr,Valga ili
EE-824,tr,Tõrva
EE-834,tr,Türi
EE-84,tr,Viljandi ili
EE-855,tr,Valga
EE-87,tr,Võru ili
EE-890,tr,Viimsi
EE-897,tr,Viljandi
EE-899,tr,Viljandi
EE-901,tr,Vinni
EE-903,tr,Viru-Nigula
EE-907,tr,Vormsi
EE-917,tr,Võru
EE-919,tr,Võru
EE-928,tr,Väike-Maarja
