key,language_key,name
CZ-10,si,හ්ලවනී මෙස්ටෝ ප්‍රහා
CZ-20,si,මධ්‍යම බොහිමියන් කලාපය
CZ-201,si,බෙනෙසොව්
CZ-202,si,බෙරූන්
CZ-203,si,ක්ලැඩ්නෝ
CZ-204,si,කොලින්
CZ-205,si,කුට්නා හොරා
CZ-206,si,මෙල්නික්
CZ-207,si,ම්ලාඩා බොලෙස්ලාව්
CZ-208,si,නිම්බර්ක්
CZ-209,si,ප්රහා-විචෝඩ්
CZ-20A,si,ප් රාහා-සැපාඩ්
CZ-20B,si,ප් රිබ් රම්
CZ-20C,si,රකොව්නික්
CZ-31,si,දකුණු බොහිමියා කලාපය
CZ-311,si,චෙස්කේ බුඩෙජොවිස්
CZ-312,si,චෙස්කි ක් රම්ලොව්
CZ-313,si,ජින්ඩ් රිචව් හ්රැඩෙක්
CZ-314,si,පිසෙක්
CZ-315,si,ප්රැචාටිස්
CZ-316,si,ස්ට්රැකොනිස්
CZ-317,si,ටබෝර්
CZ-32,si,ප්ල්සෙන් කලාපය
CZ-321,si,ඩොමේලිස්
CZ-322,si,ක්ලැටෝවි
CZ-323,si,ප්ලෙන්ස්-මෙස්ටෝ
CZ-324,si,ප්ල්සෙන්-ජි
CZ-325,si,ප්ල්සෙන්-සෙවර්
CZ-326,si,රොකිකානි
CZ-327,si,ටචොව්
CZ-41,si,කර්ලොවී වෙරි කලාපය
CZ-411,si,චෙබ්
CZ-412,si,කාර්ලෝවි වේරි
CZ-413,si,සොකොලොව්
CZ-42,si,උස්ටි නඩ් ලබෙම් කලාපය
CZ-421,si,ඩෙචින්
CZ-422,si,චොමුතොව්
CZ-423,si,ලිටොමෙරිස්
CZ-424,si,\N
CZ-425,si,මොස්ට්
CZ-426,si,ටෙප්ලිචේ
CZ-427,si,උස්ටි නඩ් ලැබෙම්
CZ-51,si,ලිබෙරෙක් කලාපය
CZ-511,si,චෙස්කා ලීපා
CZ-512,si,ජබ්ලොනෙක් නඩ් නිසු
CZ-513,si,ලිබරෙක්
CZ-514,si,සෙමිලි
CZ-52,si,හ්රඩෙක් ක්රාලොවේ කලාපය
CZ-521,si,හ්රැඩෙක් ක්රොලෝව්
CZ-522,si,ජිචින්
CZ-523,si,නැචෝඩ්
CZ-524,si,රිච්නොව් නඩ් කනෙජ්නූ
CZ-525,si,ට්‍රුට්නොව්
CZ-53,si,පඩුබයිස් කලාපය
CZ-531,si,ච්රුදීම්
CZ-532,si,පර්ඩුබිස්
CZ-533,si,ස්විටව්ය්
CZ-534,si,ඔස්ටි නඩ් ඔර්ලිසි
CZ-63,si,වයිසොකිනා කලාපය
CZ-631,si,හව්ලිච්කොව් බ් රෝඩ්
CZ-632,si,ජිහ්ලවා
CZ-633,si,පෙල්හිරිමොව්
CZ-634,si,ට් රෙබිච්
CZ-635,si,\N
CZ-64,si,දකුණු මොරවියන් කලාපය
CZ-641,si,බ්ලැන්ස්කෝ
CZ-642,si,බ් රනෝ-මෙස්ටෝ
CZ-643,si,බ් රනෝ වෙන්කොව්
CZ-644,si,බ් රෙක්ලාව්
CZ-645,si,හොඩොනින්
CZ-646,si,විෂ්කොව්
CZ-647,si,නොජ්මො
CZ-71,si,ඔලොමොඋක් කලාපය
CZ-711,si,ජෙසෙනික්
CZ-712,si,ඔලොමොක්
CZ-713,si,ප් රොස්ටෙජොව්
CZ-714,si,ප් රෙරොව්
CZ-715,si,සුම්පර්ක්
CZ-72,si,ස්ලින් කලාපය
CZ-721,si,ක් රෝමරිස්
CZ-722,si,උර්ස්කේ හ්රාඩිස්ටේ
CZ-723,si,වෙසෙටින්
CZ-724,si,ස්ලින්
CZ-80,si,මොරවියන්-සිලෙසියන් කලාපය
CZ-801,si,බෲන්ටල්
CZ-802,si,ෆ් රයිඩෙක්-මිස්ටෙක්
CZ-803,si,කාර්විනා
CZ-804,si,නව ජිචින්
CZ-805,si,ඕපවා
CZ-806,si,ඔස්ට් රාවා-මෙස්ටෝ
